foodName,display_name,food_category,portion_unit_name,portion_gram_weight,source_count,Energy,Energy,Energy,Energy,Carbohydrate,"Sugars, Total",Fiber,Total Sugars,Fiber (AOAC 2011.25),Total fat,Cholesterol,"Fatty acids, total saturated",DHA,EPA,ALA,Protein,"Vitamin A, RAE",Vitamin E,Vitamin D (D2 + D3),Vitamin E,Vitamin C,Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B-6,"Folate, total",Vitamin B-12,Choline,Vitamin K2 MK-4,Vitamin K1,Vitamin E,Vitamin A,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Iodine,Manganese,Molybdenum,Selenium
rice_vinegar,Rice Vinegar,Other,,,5,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
rice_wine,Rice Wine,Other,,,2,134.0,134.0,134.0,134.0,5.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,0.1,6.0,6.0,25.0,2.0,0.02,0.009,,,,1.4
ricotta_cheese,Ricotta Cheese,Dairy & Eggs,,,5,146.5,146.5,146.5,146.5,4.615,,0.0,1.76,,9.57,40.0,5.799,0.0,0.002,,9.64,117.0,0.24,0.2,0.24,0.0,0.032,0.256,0.123,,0.06,8.0,0.54,16.9,3.2,0.6,0.24,,325.5,0.27,18.0,172.0,210.0,115.5,0.95,0.017,,,,11.1
ricotta_salata,Ricotta Salata,Other,,,2,146.5,146.5,146.5,146.5,4.615,,0.0,1.76,,9.57,40.0,5.799,0.0,0.002,,9.64,117.0,0.17,0.2,0.17,0.0,0.032,0.256,0.123,,0.06,8.0,0.54,16.9,,0.6,0.17,,325.5,0.27,18.0,172.0,210.0,115.5,0.95,0.017,,,,11.1
robiola_cheese,Robiola Cheese,Dairy & Eggs,,,1,429.0,429.0,429.0,429.0,3.57,,0.0,3.57,,42.86,125.0,32.14,,,,3.57,,,,,,,,,,,,,,,,,,143.0,,,,,54.0,,,,,,
rock_sugar,Rock Sugar,Other,,,1,400.0,400.0,400.0,400.0,100.0,,0.0,100.0,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
rock_tripe,Rock Tripe,Other,,,1,89.0,89.0,89.0,89.0,0.0,,0.0,0.0,,3.85,127.0,1.348,0.0,0.0,,12.6,0.0,0.09,0.0,0.09,0.0,0.0,0.067,0.828,,0.008,4.0,1.09,203.4,,0.0,0.09,,72.0,0.62,14.0,67.0,70.0,425.0,1.48,0.073,,,,13.1
rockfish,Rockfish,Fish & Seafood,,,5,89.5,89.5,89.5,89.5,0.0,,0.0,0.0,,1.34,47.0,0.1344,0.179,0.084,0.01,18.06,4.0,0.36,3.8,0.36,0.0,0.023,0.187,2.393,0.333,0.21,9.0,1.39,65.0,0.0,0.0,0.36,,14.0,0.3,27.0,205.0,388.4,72.2,0.36,0.034,,0.011,,63.0
rocoto_pepper,Rocoto Pepper,Spices & Herbs,,,1,36.0,36.0,36.0,36.0,8.0,,1.3,,,0.0,0.0,0.0,,,,1.33,,,,,,,,,,,,,,,,,,,1.33,,,321.0,0.0,,,,,,
romanesco,Romanesco,Other,,,1,77.0,77.0,77.0,77.0,14.62,,3.8,0.77,,0.0,0.0,0.0,,,,5.38,,,,,,,,,,,,,,,,,,38.0,1.54,,,254.0,269.0,,,,,,
romano_cheese,Romano Cheese,Dairy & Eggs,,,5,378.4845124282982,378.4845124282982,378.4845124282982,378.4845124282982,3.5460000000000003,,0.0,0.73,,26.918,87.2,17.012,0.0,0.0,,30.1,96.0,0.23,0.5,0.23,0.0,0.037,0.37,0.077,0.424,0.085,7.0,1.12,15.4,,2.2,0.23,193.0,878.0,0.7133333333333334,41.0,760.0,104.75,1465.2,2.58,0.03,,0.02,,14.5
romesco_sauce,Romesco Sauce,Other,,,1,233.0,233.0,233.0,233.0,10.0,,3.3,3.33,,20.0,0.0,3.33,,,,3.33,,,,,120.0,,,,,,,,,,,,600.0,67.0,1.2,,,,417.0,,,,,,
rompope,Rompope,Other,,,1,79.0,79.0,79.0,79.0,19.23,,0.0,13.66,,0.24,0.0,0.013,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.54,1.0,0.0,15.0,7.0,0.15,0.0,,,,0.2
rooibos_tea,Rooibos Tea,Other,,,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
root_beer,Root Beer,Other,,,5,44.6,44.6,44.6,44.6,11.21,,0.0,11.098,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,,0.0,0.0,,5.0,0.05,1.0,0.0,9.0,10.6,0.07,0.007,,,,0.1
roquefort_cheese,Roquefort Cheese,Dairy & Eggs,,,2,369.0248565965583,369.0248565965583,369.0248565965583,369.0248565965583,2.0,,0.0,,,30.64,90.0,19.263,,,,21.54,294.0,,,,0.0,0.04,0.586,0.734,1.731,0.124,49.0,0.64,,,,,,662.0,0.56,30.0,392.0,91.0,1809.0,2.08,0.034,,0.03,,14.5
rose_syrup,Rose Syrup,Other,,,5,289.8,289.8,289.8,289.8,75.496,,0.0,75.476,,0.004,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.03,1.0,0.0,1.0,13.4,0.06,0.007,,,,0.4
rose_wine,Rose Wine,Other,,,2,83.0869980879541,83.0869980879541,83.0869980879541,83.0869980879541,3.8,,0.0,3.8,,0.0,0.0,0.0,0.0,0.0,,0.36,0.0,0.0,0.0,0.0,0.0,0.02,0.015,0.09,0.148,0.037,1.0,0.01,0.0,,0.0,0.0,,10.0,0.2,10.0,18.0,59.0,5.0,0.11,0.005,,0.131,,0.2
rosehip,Rosehip,Other,,,1,49.0,49.0,49.0,49.0,11.31,,,,,0.64,0.0,,,,,0.96,14.0,,,,12.0,0.011,0.028,0.31,,,,0.0,,,,,,215.0,1.48,51.0,37.0,208.0,6.0,,,,,,
rosemary,Rosemary,Other,,,3,141.33333333333334,141.33333333333334,141.33333333333334,141.33333333333334,19.86,,9.733333333333333,,,5.926666666666667,0.0,2.228666666666667,,,,3.216666666666667,146.0,,0.0,,23.633333333333336,0.036,0.152,0.912,0.804,0.336,109.0,0.0,,,,,,218.0,4.676666666666667,91.0,66.0,509.3333333333333,155.33333333333334,0.93,0.301,,0.96,,
rosewater,Rosewater,Other,,,1,49.0,49.0,49.0,49.0,11.31,,,,,0.64,0.0,,,,,0.96,14.0,,,,12.0,0.011,0.028,0.31,,,,0.0,,,,,,215.0,1.48,51.0,37.0,208.0,6.0,,,,,,
roti,Roti,Other,,,1,345.0,345.0,345.0,345.0,67.27,,5.5,1.82,,0.0,0.0,0.0,,,,20.0,,,1.0,,,1.0,0.455,5.357,0.357,0.214,143.0,,,,,,,18.0,4.91,,143.0,655.0,0.0,1.07,0.214,,,,
rouille,Rouille,Other,,,1,67.0,67.0,67.0,67.0,5.77,,1.9,3.39,,4.73,0.0,0.752,0.0,0.0,,1.09,20.0,1.32,0.0,1.32,18.7,0.156,0.055,0.55,,0.128,18.0,0.0,7.2,,5.1,1.32,,21.0,0.44,14.0,29.0,219.0,151.0,0.22,0.071,,,,0.4
roux,Roux,Other,,,2,467.0,467.0,467.0,467.0,56.67,,3.3,,,20.0,0.0,3.33,,,,6.67,,,,,,,,,,,,,,,,,,,2.4,,,,0.0,,,,,,
rowan_berry,Rowan Berry,Other,,,1,44.0,44.0,44.0,44.0,9.94,,2.0,6.21,,0.25,0.0,0.008,0.0,0.0,,0.66,2.0,0.37,0.0,0.37,44.2,0.029,0.024,0.396,,0.04,7.0,0.0,5.8,,7.3,0.37,,16.0,0.28,11.0,20.0,138.0,0.0,0.1,0.038,,,,0.3
royal_icing,Royal Icing,Other,,,5,438.2,438.2,438.2,438.2,67.28999999999999,,0.0,58.635,,19.816000000000003,0.0,8.3088,0.0,0.0,,0.0,0.0,1.53,0.0,1.53,0.0,0.01,0.302,0.22,,0.0,8.0,0.0,2.3,,13.0,1.53,,3.0,0.16,1.0,18.0,34.0,105.4,0.07,0.0,,,,0.1
rum,Rum,Other,,,1,231.0,231.0,231.0,231.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.004,0.013,,0.001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04,0.0,4.0,2.0,1.0,0.04,0.021,,,,0.0
rusk,Rusk,Other,,,2,400.0,400.0,400.0,400.0,70.08,,7.1,7.14,,7.17,39.0,2.473,0.008,0.013,,12.105,12.0,,,,0.0,0.404,0.399,4.625,0.605,0.047,87.0,0.18,,,,,,27.0,2.72,36.0,153.0,245.0,466.0,1.1,0.245,,0.439,,20.1
rutabaga,Rutabaga,Other,,,5,37.41912045889101,37.41912045889101,37.41912045889101,37.41912045889101,8.62,,2.3,4.46,,0.16,0.0,0.027,0.0,0.0,,1.08,0.0,0.3,0.0,0.3,25.0,0.09,0.04,0.7,0.16,0.1,21.0,0.0,14.1,,0.3,0.3,,43.0,0.44,20.0,53.0,305.0,12.0,0.24,0.032,,0.131,,0.7
ryazhenka,Ryazhenka,Other,,,1,26.024813,26.024813,26.024813,26.024813,4.6583,,1.879,,,0.3117,,,,,,2.75,,,0.0,,,0.005167,0.465,3.898,,0.09692,,,,,,,,3.235,0.139,9.037,87.48,349.3,5.312,0.3888,0.2033,,0.04873,,14.67
rye,Rye,Other,,,4,330.987346,330.987346,330.987346,330.987346,71.24393333333333,,10.793333333333337,1.385,17.9,1.7759999999999998,0.0,0.0985,0.0,0.0,,9.815066666666668,1.0,0.85,0.0,0.85,0.0,0.26615,0.2105,2.7165,1.456,0.2289,38.0,0.0,30.4,,5.9,0.85,,30.74666666666667,2.152,102.695,306.15,472.0,149.33333333333334,2.489,0.3527,,2.353,75.46,10.166666666666666
rye_bread,Rye Bread,Other,,,5,259.0657743785851,259.0657743785851,259.0657743785851,259.0657743785851,48.3,,5.8,3.85,,3.3,0.0,0.626,0.0,0.0,,8.5,0.0,0.33,0.0,0.33,0.4,0.434,0.335,3.8050000000000006,0.44,0.075,110.0,0.0,14.6,,1.2,0.33,,73.0,2.83,40.0,125.0,166.0,596.4,1.14,0.186,,0.824,,30.9
sachima,Sachima,Other,,,1,85.08604206500955,85.08604206500955,85.08604206500955,85.08604206500955,0.0,,0.0,,,0.7,73.0,0.188,0.088,0.02,,18.5,54.0,,,,0.0,0.02,0.07,6.1,0.75,0.4,5.0,0.6,,,,,,15.0,1.13,30.0,143.0,416.0,88.0,0.46,0.041,,0.015,,36.5
safflower,Safflower,Other,,,5,878.5,878.5,878.5,878.5,0.0,,0.0,0.0,,100.0,0.0,7.34525,0.0,0.0019166666666666,0.1033999999999999,0.0,0.0,47.63333333333333,0.0,47.63333333333333,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,3.814666666666667,47.63333333333333,,35.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
safflower_oil,Safflower Oil,Oils & Fats,,,5,878.5,878.5,878.5,878.5,0.0,,0.0,0.0,,100.0,0.0,7.34525,0.0,0.0019166666666666,0.1033999999999999,0.0,0.0,47.63333333333333,0.0,47.63333333333333,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,3.814666666666667,47.63333333333333,,35.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
saffron,Saffron,Other,,,2,310.2294455066922,310.2294455066922,310.2294455066922,310.2294455066922,65.37,,3.9,,,5.85,0.0,1.586,0.0,0.0,,11.43,27.0,,0.0,,80.8,0.115,0.267,1.46,,1.01,93.0,0.0,,,,,,111.0,11.1,264.0,252.0,1724.0,148.0,1.09,0.328,,28.408,,5.6
sage,Sage,Other,,,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
sago,Sago,Other,,,1,381.0,381.0,381.0,381.0,91.27,,0.9,,,0.05,0.0,0.01,,,,0.26,,,,,,,,,,,,,,,,,,2.0,0.47,3.0,13.0,3.0,9.0,0.06,0.05,,,,
sake,Sake,Other,,,1,134.0,134.0,134.0,134.0,5.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,0.1,6.0,6.0,25.0,2.0,0.02,0.009,,,,1.4
salad_cream,Salad Cream,Other,,,1,399.0,399.0,399.0,399.0,23.73,,0.3,23.39,,33.33,15.0,6.061,0.0,0.0,,0.92,51.0,2.36,0.1,2.36,0.3,0.024,0.058,0.047,0.108,0.022,3.0,0.09,6.0,,50.2,2.36,,59.0,0.25,9.0,49.0,61.0,933.0,0.25,0.035,,0.131,,1.2
salad_dressing,Salad Dressing,Other,,,1,250.0,250.0,250.0,250.0,14.78,,0.0,10.02,,21.6,19.0,3.396,0.0,0.0,,0.65,5.0,1.55,0.0,1.55,0.0,0.01,0.03,0.004,,0.009,6.0,0.04,14.6,,42.2,1.55,,5.0,0.12,2.0,13.0,36.0,653.0,0.07,0.015,,,,0.4
salad_greens,Salad Greens,Other,,,4,20.25,20.25,20.25,20.25,3.505,,1.55,1.42,,0.0525,0.0,0.0085,0.0,0.0,,1.2125,298.0,0.54,0.0,0.54,7.949999999999999,0.068,0.09,0.369,,0.089,84.66666666666667,0.0,12.3,,129.9333333333333,0.54,212.0,30.0,0.71,27.0,26.0,244.0,25.0,0.3,0.048,,,,0.5
salam_leaf,Salam Leaf,Other,,,1,23.183556405353727,23.183556405353727,23.183556405353727,23.183556405353727,4.02,,,,,0.33,0.0,0.091,,,,2.46,146.0,,0.0,,43.3,0.027,0.158,0.658,0.064,0.192,85.0,0.0,,,1140.0,,,215.0,2.32,55.0,50.0,611.0,20.0,0.9,0.162,,0.885,,0.9
salami,Salami,Other,,,1,378.0,378.0,378.0,378.0,0.72,,0.0,0.26,,31.65,108.0,11.418,0.007,0.004,,21.07,11.0,0.64,0.9,0.64,0.0,0.386,0.196,6.105,,0.441,0.0,1.15,72.6,,0.0,0.64,,24.0,1.36,20.0,192.0,363.0,1756.0,2.67,0.096,,,,33.6
salep,Salep,Other,,,1,20.0,20.0,20.0,20.0,4.35,,1.1,2.02,,0.2,0.0,0.016,,,,1.2,,0.1,0.0,0.1,12.0,0.05,0.06,0.4,0.218,0.043,7.0,0.0,,,0.7,0.1,,20.0,0.36,14.0,32.0,139.0,3.0,0.07,0.035,,0.092,,0.2
salmon,Salmon,Fish & Seafood,,,5,195.10172084130016,195.10172084130016,195.10172084130016,195.10172084130016,0.0,,0.0,0.0,,11.892,53.4,2.936,0.933,0.9026666666666668,,20.424,108.0,1.7333333333333332,11.0,1.7333333333333332,2.9250000000000003,0.0943333333333333,0.123,8.447666666666668,0.75,0.4766666666666667,26.666666666666668,2.02,82.5,,0.5,1.7333333333333332,,15.8,0.3099999999999999,72.33333333333333,274.3333333333333,380.0,273.0,0.4166666666666667,0.044,,0.015,,32.93333333333333
salmon_roe,Salmon Roe,Other,,,4,143.1644359464627,143.1644359464627,143.1644359464627,143.1644359464627,1.5,,0.0,0.0,,6.42,374.0,1.456,1.363,0.983,,22.32,90.0,7.0,12.1,7.0,16.0,0.24,0.74,1.8,1.0,0.16,80.0,10.0,335.4,,0.2,7.0,,22.0,0.6,20.0,402.0,221.0,91.0,1.0,0.1,,0.01,,40.3
salsa,Salsa,Other,,,1,81.0,81.0,81.0,81.0,6.45,,3.2,3.23,,4.84,0.0,0.0,,,,3.23,,,,,8.0,,,,,,,,,,,,,,,,,,452.0,,,,,,
salsa_verde,Salsa Verde,Other,,,1,38.0,38.0,38.0,38.0,6.36,,1.9,3.5,,0.89,0.0,0.0,0.0,0.0,,1.13,11.0,0.43,0.0,0.43,12.3,0.046,0.036,1.615,,0.083,8.0,0.0,7.9,,13.6,0.43,,9.0,0.65,19.0,41.0,259.0,906.0,0.25,0.081,,,,0.8
salsify,Salsify,Other,,,1,89.0,89.0,89.0,89.0,14.88,,3.0,2.81,,2.71,2.0,0.706,0.0,0.0,,2.65,11.0,0.56,0.0,0.56,4.5,0.054,0.168,0.38,,0.227,15.0,0.0,25.3,,2.4,0.56,,46.0,0.54,17.0,54.0,274.0,136.0,0.29,0.068,,,,0.6
salt,Salt,Pantry & Ferments,,,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,24.0,0.33,1.0,0.0,8.0,38873.0,0.1,0.03,5357.0,0.1,,0.1
salt_cod,Salt Cod,Other,,,3,290.0,290.0,290.0,290.0,0.0,,0.0,0.0,,2.37,152.0,0.462,0.423,0.011,,62.82,42.0,2.84,4.0,2.84,3.5,0.268,0.24,7.5,1.675,0.864,25.0,10.0,291.3,,0.4000000000000001,2.84,,160.0,2.5,133.0,950.0,1458.0,7027.0,1.59,0.176,,0.05,,147.8
salt_pork,Salt Pork,Meat & Offal,,,2,748.0,748.0,748.0,748.0,0.0,,0.0,0.0,,80.5,86.0,29.38,0.0,0.0,,5.05,0.0,0.0,0.2,0.0,0.0,0.215,0.061,1.62,0.205,0.08,1.0,0.29,19.3,,0.0,0.0,,6.0,0.44,7.0,52.0,66.0,2684.0,0.9,0.05,,0.005,,5.8
salted_duck_egg,Salted Duck Egg,Other,,,4,204.86711281070745,204.86711281070745,204.86711281070745,204.86711281070745,1.3775,,0.0,1.0325,,16.174999999999997,848.75,4.43625,0.0,0.0,,12.6425,200.0,1.8333333333333333,1.6333333333333335,1.8333333333333333,0.0,0.1276666666666666,0.367,0.1756666666666666,1.862,0.2513333333333333,63.0,4.41,219.06666666666663,,3.533333333333333,1.8333333333333333,,59.5,3.6775,16.0,206.66666666666663,209.0,203.0,1.3233333333333333,0.0593333333333333,,0.038,,34.9
sambal,Sambal,Other,,,1,86.0,86.0,86.0,86.0,11.77,,4.0,1.97,,2.71,0.0,0.367,0.0,0.0,,4.33,7.0,0.63,0.0,0.63,3.2,0.092,0.047,0.654,,0.11,86.0,0.0,16.8,,7.5,0.63,,19.0,1.67,23.0,90.0,237.0,207.0,0.64,0.134,,,,1.7
sambal_oelek,Sambal Oelek,Other,,,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,
sambar_powder,Sambar Powder,Other,,,1,86.0,86.0,86.0,86.0,11.77,,4.0,1.97,,2.71,0.0,0.367,0.0,0.0,,4.33,7.0,0.63,0.0,0.63,3.2,0.092,0.047,0.654,,0.11,86.0,0.0,16.8,,7.5,0.63,,19.0,1.67,23.0,90.0,237.0,207.0,0.64,0.134,,,,1.7
sambuca,Sambuca,Other,,,1,310.0,310.0,310.0,310.0,33.16,,1.8,1.28,,17.47,14.0,4.406,0.0,0.002,,5.14,54.0,2.38,0.1,2.38,0.4,0.309,0.199,2.578,,0.067,44.0,0.1,11.8,,14.0,2.38,,33.0,2.16,16.0,73.0,166.0,388.0,0.43,0.063,,,,6.1
sand_ginger,Sand Ginger,Other,,,1,335.5640535372849,335.5640535372849,335.5640535372849,335.5640535372849,71.62,,14.1,3.39,,4.24,0.0,2.599,0.0,0.0,0.223,8.98,2.0,0.0,0.0,0.0,0.7,0.046,0.17,9.62,0.477,0.626,13.0,0.0,41.2,,0.8,0.0,,114.0,19.8,214.0,168.0,1320.0,27.0,3.64,0.48,,33.3,,55.8
sand_worm,Sand Worm,Other,,,1,342.0,342.0,342.0,342.0,78.95,,0.0,44.74,,0.0,0.0,0.0,,,,7.89,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,
sangria,Sangria,Other,,,2,84.0,84.0,84.0,84.0,7.225,,0.0,6.225,,0.02,0.0,0.001,0.0,0.0,,0.04,0.0,0.0,0.0,0.0,0.3,0.003,0.0134999999999999,0.0895,,0.0279999999999999,1.0,0.0,2.65,,0.2,0.0,,6.5,0.2,6.5,11.0,54.0,10.0,0.105,0.008,,,,0.1
sansho_pepper,Sansho Pepper,Spices & Herbs,,,1,42.0,42.0,42.0,42.0,10.36,,0.0,9.94,,0.25,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,,0.0,0.0,,1.0,0.02,0.0,9.0,5.0,3.0,0.09,0.007,,,,0.1
sanzi,Sanzi,Other,,,1,357.0,357.0,357.0,357.0,0.0,,0.0,,,28.57,107.0,8.93,,,,28.57,,,,,,,,,,,,,,,,,,,1.29,,,,1714.0,,,,,,
sardine,Sardine,Fish & Seafood,,,1,234.0,234.0,234.0,234.0,21.87,,1.0,2.37,,7.96,79.0,1.214,0.283,0.264,,17.87,18.0,1.23,2.7,1.23,0.0,0.27,0.233,5.029,,0.134,55.0,4.97,48.2,,1.5,1.23,,306.0,3.12,34.0,322.0,273.0,371.0,1.12,0.158,,,,39.6
saskatoon_berry,Saskatoon Berry,Other,,,1,44.0,44.0,44.0,44.0,9.94,,2.0,6.21,,0.25,0.0,0.008,0.0,0.0,,0.66,2.0,0.37,0.0,0.37,44.2,0.029,0.024,0.396,,0.04,7.0,0.0,5.8,,7.3,0.37,,16.0,0.28,11.0,20.0,138.0,0.0,0.1,0.038,,,,0.3
sau_fruit,Sau Fruit,Other,,,1,64.0,64.0,64.0,64.0,14.0,,3.0,8.99,,0.44,0.0,0.029,0.0,0.0,,1.06,4.0,1.3,0.0,1.3,74.7,0.027,0.025,0.37,,0.061,26.0,0.0,7.8,,40.3,1.3,,35.0,0.24,16.0,34.0,198.0,5.0,0.14,0.134,,,,0.2
sauerkraut,Sauerkraut,Other,,,1,40.0,40.0,40.0,40.0,4.16,,2.8,1.73,,2.53,4.0,1.067,0.0,0.0,,0.9,26.0,0.37,0.1,0.37,12.8,0.02,0.022,0.139,,0.162,22.0,0.0,10.6,,14.0,0.37,,30.0,1.42,13.0,20.0,165.0,659.0,0.18,0.093,,,,0.6
sausage,Sausage,Other,,,5,309.2,309.2,309.2,309.2,3.912,,0.0,2.37,,26.494,56.2,11.070000000000002,0.002,0.0,,12.982000000000005,18.0,0.33,0.1,0.33,19.2,0.054,0.132,2.43,,0.15,7.0,1.13,38.3,,2.8,0.33,,33.5,1.41,20.0,124.0,339.6666666666667,921.0,2.14,0.075,,,,11.6
sauternes,Sauternes,Other,,,1,333.0,333.0,333.0,333.0,43.86,,1.8,5.26,,14.04,0.0,6.14,,,,7.02,,,,,,,0.34,2.4,,,120.0,,,,,,,70.0,1.75,,,140.0,333.0,3.0,,,,,
savory,Savory,Other,,,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
sazon,Sazon,Other,,,1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,22500.0,,,,,,
scad,Scad,Other,,,1,382.0,382.0,382.0,382.0,48.07,,1.2,13.4,,18.35,74.0,9.744,0.0,0.005,,6.67,179.0,0.1,0.5,0.1,0.0,0.352,0.241,2.71,,0.046,54.0,0.2,28.8,,1.6,0.1,,211.0,2.9,17.0,152.0,118.0,446.0,0.53,0.071,,,,9.4
scallion,Scallion,Vegetables & Herbs,,,1,241.0,241.0,241.0,241.0,1.47,,0.4,0.57,,17.47,67.0,4.796,0.0,0.0,,18.71,109.0,1.38,0.5,1.38,0.4,0.047,0.292,5.375,,0.198,16.0,0.96,72.9,,15.4,1.38,,40.0,0.75,19.0,177.0,281.0,372.0,2.94,0.146,,,,12.2
scallion_oil,Scallion Oil,Oils & Fats,,,1,900.0,900.0,900.0,900.0,0.0,,0.0,0.0,,100.0,0.0,15.52,0.0,0.0,,0.0,0.0,20.88,0.0,20.88,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,,26.0,20.88,,1.0,0.56,0.0,0.0,1.0,2.0,0.0,0.0,,,,0.0
scallop,Scallop,Other,,,3,222.33333333333337,222.33333333333337,222.33333333333337,222.33333333333337,17.74,,0.9666666666666668,1.64,,13.24,30.0,1.7666666666666668,0.046,0.032,,10.793333333333337,3.0,2.25,0.0,2.25,0.7,0.15,0.084,1.535,,0.063,33.0,0.94,56.3,,12.0,2.25,,39.0,1.0733333333333333,22.0,277.0,193.0,338.3333333333333,0.84,0.045,,,,12.8
scamorza,Scamorza,Other,,,1,382.0,382.0,382.0,382.0,48.07,,1.2,13.4,,18.35,74.0,9.744,0.0,0.005,,6.67,179.0,0.1,0.5,0.1,0.0,0.352,0.241,2.71,,0.046,54.0,0.2,28.8,,1.6,0.1,,211.0,2.9,17.0,152.0,118.0,446.0,0.53,0.071,,,,9.4
schisandra_berry,Schisandra Berry,Other,,,1,374.0,374.0,374.0,374.0,51.2,,1.5,18.58,,16.54,66.0,8.779,0.0,0.004,,6.33,161.0,0.1,0.5,0.1,0.2,0.327,0.229,2.516,,0.059,49.0,0.18,27.0,,1.8,0.1,,196.0,2.78,19.0,146.0,181.0,404.0,0.51,0.091,,,,8.5
schnapps,Schnapps,Other,,,1,49.0,49.0,49.0,49.0,8.16,,2.9,1.22,,0.61,0.0,0.0,,,,3.27,,,,,0.5,,,,,,,,,,,,,8.0,1.1,,,,282.0,,,,,,
scotch_bonnet_pepper,Scotch Bonnet Pepper,Spices & Herbs,,,1,27.0,27.0,27.0,27.0,5.72,,1.0,3.3,,0.12,0.0,0.058,0.0,0.0,,0.81,88.0,0.98,0.0,0.98,120.6,0.047,0.116,0.83,,0.275,34.0,0.0,5.6,,6.2,0.98,,6.0,0.27,10.0,22.0,188.0,0.0,0.16,0.049,,,,0.0
sea_bass,Sea Bass,Other,,,5,97.01816443594646,97.01816443594646,97.01816443594646,97.01816443594646,0.0,,0.0,0.0,,2.126,40.4,0.4684,0.434,0.161,,18.52,46.0,0.84,5.6,0.84,0.0,0.11,0.12,1.6,0.75,0.4,5.0,0.3,60.8,,0.1,0.84,,20.2,0.284,41.0,194.0,254.8,66.8,0.4,0.019,,0.015,,36.5
sea_bream,Sea Bream,Other,,,1,304.9713193116635,304.9713193116635,304.9713193116635,304.9713193116635,0.0,,0.0,0.0,,25.1,95.0,7.148,2.965,1.619,,18.5,47.0,2.38,25.2,2.38,0.0,0.02,0.19,3.3,,0.41,15.0,12.0,101.6,,7.8,2.38,,66.0,1.4,60.0,254.0,520.0,4450.0,1.1,0.1,,,,73.4
sea_buckthorn,Sea Buckthorn,Other,,,1,120.21988527724665,120.21988527724665,120.21988527724665,120.21988527724665,0.0,,,,,1.88,64.0,,,,,25.85,0.0,,0.0,,0.0,,,,,,,,,,,,,6.0,11.48,22.0,253.0,406.0,62.0,3.32,0.527,,0.017,,111.8
sea_coconut,Sea Coconut,Other,,,1,3.0,3.0,3.0,3.0,0.68,,,0.34,,0.0,,,,,,0.0,,,,,10.2,,,3.384,1.692,0.338,,1.02,,,,,,,,,,,2.0,,,,,,
sea_cucumber,Sea Cucumber,Other,,,1,55.68833652007648,55.68833652007648,55.68833652007648,55.68833652007648,0.0,,,,,0.4,,,,,,13.0,,,,,,0.05,0.94,3.2,,,,,,,,,,30.0,0.6,,,,,,,,,,
